"","logFC","logCPM","PValue","FDR"
"Solyc03g031480.2.1",3.74569291200241,8.79198134975271,2.41586995058567e-18,1.25960164855422e-16
"Solyc05g006140.1.1",3.74101487419165,0.608313237696525,7.28112728499038e-07,7.98452873063883e-06
"Solyc05g006150.1.1",3.73934738808359,-0.405978101861303,0.00011316498091849,0.000672047068923394
"Solyc07g043570.2.1",3.73588427433498,8.80412281202204,1.58278428469998e-31,2.26941589220639e-29
"Solyc06g062370.2.1",3.73452617214536,7.51272957268566,6.09783782932882e-28,6.95972625087724e-26
"Solyc03g005980.2.1",3.73236273680779,7.83072483658511,5.10960721464212e-24,4.56107000432314e-22
"Solyc03g031470.2.1",3.71075463471078,3.397203607946,1.27261502751666e-22,9.79700045176501e-21
"Solyc03g005200.2.1",3.69659875566306,0.240916289102177,9.72811066588372e-11,2.24745807438105e-09
"Solyc05g051350.1.1",3.68965247066626,-1.38696472899507,2.71346594614322e-05,0.000195876722059382
"Solyc04g074340.2.1",3.68560847824748,5.73729885810602,3.6782778783957e-20,2.20322122214819e-18
"Solyc10g054900.1.1",3.64515100779418,6.17320836999589,7.98229100210677e-29,9.68898084017627e-27
"Solyc03g083840.2.1",3.64477630810136,3.13853904076812,1.14940248624382e-22,8.90825758004035e-21
"Solyc11g008880.1.1",3.63080157705264,4.06291537391077,1.13635637596748e-27,1.26549279713932e-25
"Solyc12g019180.1.1",3.62313896454592,2.29363399255918,3.50004531478698e-14,1.23911326491556e-12
"Solyc01g066560.2.1",3.62039048443485,6.13765055109774,9.42588381349272e-24,8.12929325433596e-22
"Solyc09g090490.1.1",3.5830495460746,0.178015523981147,4.08181002713215e-07,4.78247210584467e-06
"Solyc10g084720.1.1",3.58072268767974,-1.43320718207783,0.000768146675402042,0.00349297381177369
"Solyc01g104180.2.1",3.57530460010184,2.80946537858677,1.8484578326583e-14,6.76323303652538e-13
"Solyc01g008590.1.1",3.55894240665395,0.582135915285426,1.30319253572933e-05,0.000102984980923756
"Solyc04g009980.2.1",3.54964760458876,0.275693768297126,1.33223035554797e-07,1.73257917157744e-06
"Solyc07g065160.2.1",3.52533900804536,4.27183326613064,4.94989098142764e-21,3.33007181832643e-19
"Solyc12g019040.1.1",3.51494720481045,-1.17746229559102,0.000174243000257244,0.000971871789180997
"Solyc02g085330.1.1",3.51229660156028,3.25637491076817,4.57809785358828e-10,9.47889375985277e-09
"Solyc01g016970.1.1",3.49704180876062,-1.50039415211845,0.00151585406991064,0.00618445815717943
"Solyc06g053380.2.1",3.49565569240003,7.22694557297035,9.3251264017167e-30,1.22244414161019e-27
"Solyc10g079980.1.1",3.4946198016204,5.52815048397383,5.5377216722304e-25,5.24962284638999e-23
"Solyc08g007980.2.1",3.49420960863311,2.22707991940841,8.40895819695853e-20,4.88379518978293e-18
"Solyc03g044740.2.1",3.47992066986609,7.31979957171786,8.35856411125755e-30,1.10203344411701e-27
"Solyc03g111300.1.1",3.47757370025267,3.3072194488154,2.51972251638523e-24,2.3029862250356e-22
"Solyc06g062380.2.1",3.47160812264684,3.60046338295513,6.08920670848067e-21,4.03859805850993e-19
"Solyc10g044500.1.1",3.46265808624832,-0.289911251650824,0.000145863384008619,0.000833645214883342
"Solyc09g014330.1.1",3.43164594986352,-1.56659970819061,0.000157408136375795,0.00089046004198736
"Solyc11g021060.1.1",3.40175569477592,10.0129291758556,9.99145473431825e-21,6.43859446797739e-19
"Solyc03g113560.2.1",3.3985141676869,5.94446994735302,6.37250271494265e-27,6.61500383635744e-25
"Solyc10g019130.1.1",3.39625848055402,-1.25729522574578,0.00104667136717924,0.00451772113536387
"Solyc07g007730.2.1",3.380611913713,10.6210626056855,1.36092060027031e-17,6.71416763243034e-16
"Solyc03g020060.2.1",3.37208674765911,2.47205856108683,5.50629555510509e-18,2.80088528447153e-16
"Solyc06g035770.1.1",3.36906741897559,-0.996058798913709,0.000616250233462979,0.00289049204781725
"Solyc04g050010.1.1",3.36626986203615,0.361579864190772,2.12803081465988e-08,3.26986971996733e-07
"Solyc07g006380.2.1",3.36556590891258,13.7403534249169,8.13887150360156e-23,6.46068689149216e-21
"Solyc08g036640.2.1",3.3613674247282,-0.51546351590497,3.42021845169282e-08,5.04262413240906e-07
"Solyc07g052070.1.1",3.36114170870719,0.765703891524553,0.000755597157438073,0.00344546897014248
"Solyc08g067540.1.1",3.35252208620312,0.0105004101945673,2.72463454644887e-05,0.000196621079364843
"Solyc12g005310.1.1",3.34959369032547,9.27161061071294,7.12251298749439e-17,3.31435234170606e-15
"Solyc12g056570.1.1",3.34924935738185,-0.175859708195873,4.98985878784517e-09,8.74502295278503e-08
"Solyc01g104100.2.1",3.34371318858672,7.91782034731581,2.5105850879959e-24,2.3029862250356e-22
"Solyc07g008930.1.1",3.34096979426539,4.69249025631345,7.87879538089137e-28,8.90381501640536e-26
"Solyc04g072480.2.1",3.33499612948319,0.274235752134694,4.23747862550383e-07,4.94969435578836e-06
"Solyc05g053180.2.1",3.32295410712148,1.50017349920839,2.094024954361e-11,5.26166774129197e-10
"Solyc04g080560.2.1",3.30981802934305,-1.28341885486274,8.89896706115571e-05,0.00054717556512992
"Solyc06g068390.1.1",3.3082500302865,2.35426981271905,4.62375112774394e-17,2.16919171005263e-15
"Solyc10g052530.1.1",3.30814781850064,-0.386742982299085,3.47341257652811e-06,3.1708538765671e-05
"Solyc03g044200.2.1",3.30810159910133,5.57760032794355,1.04415402387656e-25,1.04147554181531e-23
"Solyc01g096260.2.1",3.2987798536843,3.65753770053189,1.41475979015575e-19,8.09376666981624e-18
"Solyc07g017470.1.1",3.29595991472823,0.175920504433443,8.57396651207139e-08,1.15907699324355e-06
"Solyc09g008090.2.1",3.29017094205181,2.1068697058671,1.87962747646806e-18,9.89003071964534e-17
"Solyc10g081690.1.1",3.28755621158538,-0.235168206593482,0.000943409036326498,0.00415886754465146
"Solyc02g089700.2.1",3.2843061885644,4.27932759417052,6.58803586005781e-25,6.19410371580271e-23
"Solyc03g031490.2.1",3.26859338074419,9.43825824091208,5.99373781303418e-16,2.52297870034527e-14
"Solyc02g065710.1.1",3.25820704810251,-0.462145235534406,1.07543901461502e-05,8.6994521982663e-05
"Solyc11g066710.1.1",3.2461185719868,2.95157438294376,4.17731540772006e-18,2.13910251715415e-16
"Solyc06g069070.1.1",3.23706448152393,2.28715721616812,5.24744845391342e-16,2.2251703323702e-14
"Solyc10g018460.1.1",3.2342631200776,-0.305954667361868,2.46426173220405e-05,0.000180040217829596
"Solyc04g015660.1.1",3.22182717421718,0.822250638779324,6.74199390144454e-06,5.71574582753286e-05
"Solyc08g066400.1.1",3.22169002920127,1.64482787539465,2.12340489816522e-11,5.32382860861294e-10
"Solyc03g096770.1.1",3.21591226530813,3.55767828820942,1.2212504002194e-17,6.03808306711924e-16
"Solyc07g055580.1.1",3.21527091359303,0.399997495164327,1.71743186173677e-09,3.25079243730224e-08
"Solyc05g046020.2.1",3.19789464624893,-0.440514638517476,1.45723508002308e-07,1.87495400845819e-06
"Solyc02g070200.1.1",3.19619372407391,5.45953443148021,1.16058099021998e-22,8.96460892142644e-21
"Solyc08g079150.1.1",3.17174415906693,2.96792463022461,9.9360829243493e-20,5.74165436693948e-18
"Solyc01g099870.1.1",3.16698883484386,-0.189751597393395,4.91103235450796e-07,5.6388385007391e-06
"Solyc08g078410.1.1",3.16128947738725,2.78315242414316,1.11076336791691e-17,5.52755367101559e-16
"Solyc08g083210.2.1",3.1566993063477,6.64506287286727,1.06347217688741e-19,6.12992844471712e-18
"Solyc01g079270.1.1",3.15263642988952,0.65850684149262,7.69884323279467e-09,1.28847255841847e-07
"Solyc07g054700.2.1",3.15062438706625,6.59526118819819,5.72685691568992e-22,4.17078807945531e-20
"Solyc10g083940.1.1",3.14943981188768,3.64206248609553,4.22334350579373e-14,1.48829068151173e-12
"Solyc06g075990.2.1",3.14902355865856,4.75962872571823,3.13613394886863e-09,5.71000388261866e-08
"Solyc09g061840.2.1",3.14630536027011,7.36809330083583,6.58125562393631e-23,5.31621779115221e-21
"Solyc11g008400.1.1",3.14629930467176,7.75953325701164,4.0055161272788e-11,9.76084976049865e-10
"Solyc11g022590.1.1",3.1262276282768,10.6428692075887,2.64496047272684e-22,1.99598809884297e-20
"Solyc04g082170.2.1",3.11828585373204,5.72428162567927,6.75832106325374e-23,5.42107145147217e-21
"Solyc01g080680.2.1",3.11339115979496,3.02287375357434,1.90046191545828e-21,1.32518227363308e-19
"Solyc08g078420.1.1",3.11177869290956,2.94944635114765,1.44669264472422e-17,7.07645542912973e-16
"Solyc03g042550.1.1",3.10475059362515,-1.4303085949384,0.000492258971855406,0.00238247111251791
"Solyc09g075740.1.1",3.10294723345256,-0.729610207460509,1.38661235447828e-06,1.40753424885337e-05
"Solyc02g092960.1.1",3.09963957825716,4.05549580858571,3.26850177969329e-09,5.92280405433995e-08
"Solyc03g031520.2.1",3.09745526372685,10.5267886755688,5.08979726144762e-14,1.78813229670551e-12
"Solyc11g005410.1.1",3.08781928422085,3.61028716168146,4.31436495151766e-15,1.68326269307426e-13
"Solyc02g092190.1.1",3.0867999815806,0.120083727793728,3.42293395623106e-09,6.17339055738183e-08
"Solyc03g113550.2.1",3.08029054663578,5.75961718994746,4.77165531642887e-15,1.85536516295245e-13
"Solyc08g078730.2.1",3.05283304874932,-1.4629436435175,0.00259773189972612,0.00970595562078452
"Solyc05g032700.2.1",3.04932614937191,2.20022391712802,1.40459230041987e-14,5.20561421065141e-13
"Solyc06g008630.2.1",3.04873178310954,8.09209215140411,2.24874037814923e-09,4.1771945761232e-08
"Solyc04g082180.2.1",3.04861498786146,5.52402424693779,3.55171282583988e-22,2.63688815332015e-20
"Solyc07g063690.1.1",3.04607718154143,2.04101545540572,2.20526554210128e-10,4.82738519096809e-09
"Solyc03g115690.1.1",3.04602498464213,6.17591842281647,3.38925517868352e-23,2.85856261228598e-21
"Solyc07g052610.2.1",3.04597851541912,5.26869160893929,8.59358028075592e-23,6.70562330683066e-21
"Solyc06g072350.2.1",3.04438329283384,6.97689255265858,1.55000254014191e-16,6.94504067839758e-15
"Solyc03g118450.1.1",3.04324326657212,0.471411820800557,3.95299879527519e-10,8.30302635486288e-09
"Solyc04g006950.2.1",3.02502231349078,0.5826417360009,4.63636682191844e-08,6.63523962954654e-07
"Solyc01g103630.2.1",3.01526952012446,2.52159649131454,2.29519248778578e-10,4.99563670420242e-09
"Solyc10g005060.2.1",3.01353460044088,8.52347942749193,1.38631268145389e-20,8.7854693992358e-19
"Solyc09g090500.2.1",3.01174993148288,3.40115426019192,6.09108115707439e-21,4.03859805850993e-19
"Solyc03g006710.1.1",3.00987065263221,-0.833259573766178,0.000240456489936041,0.00127870012415919
"Solyc10g044700.1.1",3.00437963502417,6.35652498769718,5.47885493261552e-09,9.53645000069292e-08
"Solyc04g011870.1.1",2.99919526810356,-0.976056683293873,0.000195168615198531,0.00107113952183481
"Solyc05g046030.2.1",2.99496143084843,0.641680574864428,2.32283389618553e-11,5.78589928473314e-10
"Solyc08g059740.1.1",2.99057078014081,2.87048178516733,2.05052227207307e-09,3.84636397740214e-08
"Solyc03g031510.2.1",2.98974617816129,9.96198552581745,9.89935510206166e-14,3.41505421648717e-12
"Solyc02g080360.1.1",2.98893952553774,-0.811692856839229,5.10926148416622e-06,4.45671360107442e-05
"Solyc10g055100.1.1",2.97997022600938,0.282481425822994,2.76027532093829e-05,0.000198817821468274
"Solyc01g014330.2.1",2.97647129614118,1.14494292308102,8.33490823092897e-07,9.00240723755845e-06
"Solyc02g065600.2.1",2.97191955741389,4.54461557290109,9.46180970848837e-22,6.78323051632599e-20
"Solyc05g015700.1.1",2.96649257252698,-1.51170615432445,0.00146194903670318,0.00600189206353038
"Solyc03g046320.2.1",2.96458112324159,8.37092019291242,1.671573453008e-08,2.63738422183332e-07
"Solyc04g071610.2.1",2.96248589167486,11.6001889951107,9.73711316577667e-21,6.292369384115e-19
"Solyc09g064750.2.1",2.96168710655443,2.29228083128424,4.4403870252251e-08,6.39867580060861e-07
"Solyc02g065640.2.1",2.95789918228905,7.92658279976472,2.16911160771644e-08,3.32339907475151e-07
"Solyc06g068040.2.1",2.95709622849724,1.57854285529067,3.67709850190442e-12,1.01389803764651e-10
"Solyc04g080550.2.1",2.9570526746859,9.08079622601063,8.95476867560378e-22,6.43985417514189e-20
"Solyc04g049960.2.1",2.95499031190006,-0.629291695849267,3.97137768958284e-05,0.000272266262143744
"Solyc00g187050.2.1",2.95080872579652,9.65523917107436,3.42781222261147e-10,7.28799260416401e-09
"Solyc10g087040.1.1",2.95068124404311,5.7186837030099,6.36906381537604e-15,2.4515552514856e-13
"Solyc08g068670.2.1",2.95038861542583,3.98184968686113,3.82363756962726e-22,2.82051670369193e-20
"Solyc10g081800.1.1",2.94994608079646,0.991585004257477,8.0684163972082e-12,2.14730325485329e-10
"Solyc01g081580.1.1",2.93987529238883,2.61527371399445,3.9234458070695e-12,1.0805254533011e-10
"Solyc03g121680.1.1",2.9395918639604,4.1434710357746,6.58701189782731e-14,2.28612163310221e-12
"Solyc11g011710.1.1",2.93850805184428,-1.03249312502427,0.000168821406015707,0.000945078544511062
"Solyc02g089580.2.1",2.93612718633476,8.08029665720426,1.42961422645879e-08,2.28548989332342e-07
"Solyc12g088140.1.1",2.93408503857768,0.943964538737424,6.08642303050353e-09,1.04747659972079e-07
"Solyc08g013680.2.1",2.92760471770696,3.43013218520826,6.85528138679246e-09,1.16580437579248e-07
"Solyc12g088120.1.1",2.91719799850597,-1.52376034157012,0.00069255175191914,0.00319096801381341
"Solyc12g062940.1.1",2.89867430515342,0.315888281595578,1.52367056656395e-06,1.53242115158017e-05
"Solyc03g034240.2.1",2.89522785633016,5.50163756303673,2.66332808079758e-20,1.63367405084431e-18
"Solyc11g005930.1.1",2.88827297764652,-0.561513147087806,1.7807780721723e-06,1.76393910853647e-05
"Solyc02g071700.2.1",2.88696456499448,6.06107097462249,4.92353971558792e-19,2.70865526655402e-17
"Solyc10g061870.1.1",2.88676405897919,1.74729141374546,5.24392513903573e-07,5.96434737801779e-06
"Solyc03g006200.1.1",2.88567988751524,4.78902687576281,1.49033181838039e-11,3.84153957814208e-10
"Solyc10g048140.1.1",2.885648095221,0.079758504995798,4.18260455879971e-06,3.72633519158929e-05
"Solyc02g091810.1.1",2.88510835475889,0.683724708374151,1.12970902642157e-06,1.17910167311817e-05
"Solyc12g005300.1.1",2.87356839392273,4.47085241583227,6.78636169903137e-21,4.48662604430774e-19
"Solyc05g008690.1.1",2.87247228947096,-0.580922325437324,0.000187301856855189,0.00103340353490017
"Solyc01g060240.2.1",2.86576655795604,4.74832702246135,5.87460076479268e-17,2.74479055285354e-15
"Solyc06g011340.1.1",2.86136844595563,-1.56138967280975,0.00248145723755852,0.00934321312935234
"Solyc12g010020.1.1",2.85598783350013,9.54049615443826,2.11598816218739e-10,4.6497015736342e-09
"Solyc07g006250.2.1",2.85370691248807,-0.0795162554280446,0.000789214660362443,0.0035753107273647
"Solyc10g009240.2.1",2.85021506786366,6.21617095229305,5.21516560336276e-19,2.85539651806074e-17
"Solyc10g048030.1.1",2.84545332957608,5.94775529471489,2.25865180448052e-17,1.08856577828966e-15
"Solyc06g007500.1.1",2.84413927849702,7.32948358905917,1.44752667453487e-09,2.77192900171156e-08
"Solyc01g104780.2.1",2.84351337519403,6.5944138706042,8.56394186890516e-15,3.27442317357589e-13
"Solyc04g064620.2.1",2.84306420986018,4.97093910487989,1.13140223891484e-21,8.03575813094283e-20
"Solyc06g009870.1.1",2.84298635128332,-0.203525916661997,0.000134731407687836,0.000779932683261834
"Solyc08g036620.2.1",2.84220884632282,-0.56271278853343,1.07719662258563e-05,8.70682485343058e-05
"Solyc06g075680.1.1",2.84026632156734,1.85248741133251,2.90730385173008e-10,6.24498667252245e-09
"Solyc02g011990.1.1",2.83954322865575,-1.10912155690738,0.00162397192863631,0.00656022891615524
"Solyc02g065530.2.1",2.83890027143818,4.91002935134764,1.57470672368983e-17,7.65367520088314e-16
"Solyc02g082990.2.1",2.83889594157779,8.99369962800085,7.41180344271715e-09,1.24933271696822e-07
"Solyc12g040840.1.1",2.83874785857765,0.291994442526299,5.52281682929364e-06,4.7828969754936e-05
"Solyc02g076910.2.1",2.8317835440009,4.80728763050708,1.14631058263286e-20,7.32521199893606e-19
"Solyc07g052180.1.1",2.82696387935316,3.04350785767072,2.56418814087465e-18,1.33390113695703e-16
"Solyc12g010030.1.1",2.81947706211399,4.68185157609683,5.10544478758865e-22,3.74198111412368e-20
"Solyc12g098550.1.1",2.81898815309919,0.92050681070108,6.53212437646879e-11,1.54011783474379e-09
"Solyc01g067910.2.1",2.81770367820043,-0.579026339493469,0.000197172459135789,0.00107981221891481
"Solyc08g076450.2.1",2.81586342607145,7.5385319568877,6.93802312505469e-21,4.57371231355976e-19
"Solyc06g061260.1.1",2.81520990460238,4.15718573909649,3.99527504448558e-10,8.37037486717294e-09
"Solyc03g045020.2.1",2.81050383154461,-1.5860460752313,0.00232529828013098,0.00885388677916762
"Solyc12g088510.1.1",2.80959604533878,-0.228019170990766,7.20901555035555e-07,7.92059510252427e-06
"Solyc12g098140.1.1",2.8069804557086,4.11545136664442,7.1178464456914e-08,9.79839529737807e-07
"Solyc06g009150.1.1",2.80433384667785,1.2121185800637,1.30320090334126e-09,2.53577030734113e-08
"Solyc10g084940.1.1",2.79904717480742,4.77420622631297,1.36391282495571e-17,6.71449015392898e-16
"Solyc12g006260.1.1",2.79633290240944,4.29616412474401,7.5335168413993e-17,3.4985103210231e-15
"Solyc04g011910.2.1",2.79484192572876,-0.350875138460032,5.51836195110846e-05,0.000362533624056069
"Solyc00g033460.2.1",2.79220978455442,1.64988566012071,1.64212980298557e-13,5.52376830062931e-12
"Solyc02g071440.2.1",2.79218847980501,3.59647036305961,2.01194635212222e-13,6.63161799770629e-12
"Solyc10g085010.1.1",2.79198918600208,4.69759320116167,7.70327115657015e-16,3.2131044291432e-14
"Solyc06g048670.2.1",2.78821266134122,0.164001853385681,1.68792414761863e-06,1.67994220696394e-05
"Solyc10g045580.1.1",2.78613348697561,5.80502872683523,2.75912372668379e-07,3.3384523952454e-06
"Solyc02g089570.2.1",2.78344198289017,5.16101120004331,1.03226579316586e-09,2.04148358284637e-08
"Solyc10g087030.1.1",2.78292758335787,3.50490338119929,1.31540438459249e-16,5.94029369821579e-15
"Solyc03g045030.1.1",2.78107579263317,0.0556738937707191,4.14874236778698e-06,3.70047817493783e-05
"Solyc04g010200.1.1",2.77887734427849,4.45349445383398,1.82848819869752e-13,6.07932576323476e-12
"Solyc09g009930.1.1",2.77835562768792,5.13269336316328,1.00734052740932e-07,1.33739082466088e-06
"Solyc11g040140.1.1",2.7755032131792,-0.612421639619361,0.00042414419843415,0.00209659384966124
"Solyc06g075290.2.1",2.77171536882332,10.1765296005754,7.62442417122342e-09,1.27953119906391e-07
"Solyc02g089590.2.1",2.7693404238537,8.36745974506146,2.07602507732515e-08,3.20283061862248e-07
"Solyc07g064870.2.1",2.76782051197553,0.882982194034035,5.6032198092375e-11,1.33760109931027e-09
"Solyc01g057010.1.1",2.76769825239953,3.60129721842659,1.95115707355566e-12,5.65884885264733e-11
"Solyc02g070180.1.1",2.76764436359846,4.55986159684658,1.34289311610089e-16,6.05251689125159e-15
"Solyc11g012600.1.1",2.75933672381364,-0.790766889132157,0.0011268523623128,0.00480147103339858
"Solyc01g059900.2.1",2.75878458241297,4.20129933128005,1.71420438806439e-07,2.17388407222693e-06
"Solyc05g018740.1.1",2.75730645164541,-1.60715393277076,0.0019351562514967,0.00759528136280339
"Solyc01g057390.2.1",2.75538332609506,0.196158944691634,9.97032453547708e-08,1.32519823388401e-06
"Solyc01g080950.2.1",2.75332502202275,7.43185068660211,1.46487660453607e-09,2.79814606033822e-08
"Solyc03g083050.2.1",2.75161491216459,1.84355118660765,2.04185571951428e-09,3.83324157621744e-08
"Solyc04g007790.2.1",2.73939012672573,2.44733485256601,3.3386752532562e-12,9.31266668371423e-11
"Solyc05g053450.2.1",2.73844592454454,7.6986059302207,7.26263067900482e-09,1.22870214164491e-07
"Solyc06g075130.2.1",2.73635214465773,3.45536815080224,4.84629222525606e-16,2.06652025910036e-14
"Solyc12g098110.1.1",2.73403595145377,-0.21280626119051,0.000124259758779794,0.000726045478782041
"Solyc02g083510.2.1",2.73264423138085,2.67141116760301,3.266713210008e-11,8.03233309226082e-10
"Solyc05g050440.2.1",2.72917498616135,-1.19895994639973,0.000504149909041156,0.00242823914829166
"Solyc03g120180.1.1",2.72717886758986,3.8865620604837,5.43746006039161e-08,7.66220953596093e-07
"Solyc12g019720.1.1",2.72225098967274,2.15436208154143,1.32036667813912e-10,2.99906257061283e-09
"Solyc09g065560.2.1",2.72008294904104,6.55322041352376,2.17028254184101e-14,7.89040440449678e-13
"Solyc10g086670.1.1",2.71608675770405,4.04051105453422,1.73458573905469e-08,2.72731884007121e-07
"Solyc07g014660.1.1",2.71541217858475,4.20481134341902,3.56619616794239e-08,5.23765085075329e-07
"Solyc02g090350.2.1",2.71518330822262,6.12004995337637,1.55588521664233e-14,5.72930381300028e-13
"Solyc10g047890.1.1",2.71383732093276,-0.828833444707843,0.000340644785950886,0.00172838027751734
"Solyc10g084980.1.1",2.71065416469716,-1.15134340905517,0.000497305638262111,0.00240334709234698
"Solyc02g071460.1.1",2.70594310666121,1.97801363852751,0.000165826625585272,0.000930129246345164
"Solyc01g105630.2.1",2.70587796429173,0.430963090243251,1.29509191053179e-06,1.32755601070196e-05
"Solyc09g011790.2.1",2.70460951956092,9.03951182674379,7.63639884342288e-09,1.28060399025559e-07
"Solyc05g008210.2.1",2.70317257988519,1.83347001491266,3.63097154618436e-12,1.00359178603633e-10
"Solyc03g095900.2.1",2.70183415876577,5.89767273317595,2.73479300201325e-17,1.30434274967122e-15
"Solyc09g091540.1.1",2.70118893902131,-1.17288709376041,0.00033358535681283,0.00169722370162855
"Solyc12g042500.1.1",2.70107161749725,9.38177142110418,2.99693154238998e-13,9.73832953455645e-12
"Solyc06g067980.2.1",2.6998751384701,8.9734011119614,4.02608515128139e-08,5.85313177791803e-07
"Solyc06g075710.1.1",2.6991476882824,0.928431324100315,5.68795500652516e-05,0.000371758905426478
"Solyc08g006720.2.1",2.69890658713593,7.75760489289159,1.30792611824081e-19,7.50128326964059e-18
"Solyc10g051040.1.1",2.69845307173751,-0.441866355299492,8.38209518783885e-05,0.000520275015433471
"Solyc01g105890.2.1",2.69496959995223,2.81168203276992,1.58413928181762e-08,2.51674094627272e-07
"Solyc01g081250.2.1",2.69468090004192,3.14844564889466,2.37062591261432e-06,2.27265060849499e-05
"Solyc05g051610.1.1",2.69439883823186,-0.677390263262521,1.30681649459758e-05,0.000103164752933802
"Solyc10g045240.1.1",2.69381360333374,2.09112527113741,1.18023845890434e-08,1.92027308409394e-07
"Solyc01g094910.2.1",2.69292503440486,7.81208017035004,1.31622305949541e-18,7.03857184332962e-17
"Solyc02g083480.2.1",2.69117427027027,0.4580346591612,1.64358756289135e-08,2.5968004325269e-07
"Solyc05g052530.1.1",2.68946520078293,0.584784046611791,0.00102491523416561,0.00444052509669374
"Solyc05g054270.2.1",2.68746351662602,6.4002619408203,1.84415460950538e-08,2.87419756554403e-07
"Solyc04g050440.2.1",2.68470784999276,5.01593414114817,1.03950256326219e-11,2.72228633604998e-10
"Solyc04g045390.1.1",2.68264130428389,5.00887581717468,2.24769954407201e-10,4.91090240386247e-09
"Solyc02g063340.1.1",2.68025591434497,6.3928479102118,7.34820457719788e-09,1.24134875703606e-07
"Solyc10g008150.1.1",2.67744934853723,2.2446473810729,6.09293575862279e-11,1.4424978249594e-09
"Solyc11g067310.1.1",2.67597736160155,-1.23231343953838,0.00255589746020515,0.00958206386702545
"Solyc01g065570.2.1",2.67404723730624,3.58121630321554,1.61697860417613e-07,2.06427969718446e-06
"Solyc08g006560.2.1",2.66458543234825,-0.840459012441324,8.35503246274401e-05,0.000518876014422876
"Solyc05g053970.2.1",2.66367101727156,1.2309684663429,2.39083154618334e-05,0.000175401555807458
"Solyc11g011340.1.1",2.66243909145252,5.90455198833311,2.43034081645909e-10,5.2697966607172e-09
"Solyc09g015420.2.1",2.66209989138942,5.07863716230756,3.32468273529441e-09,6.01036616472727e-08
"Solyc12g055730.1.1",2.66070719218561,3.12763088996855,4.67119392826086e-10,9.64699453238092e-09
"Solyc12g049400.1.1",2.6590180248127,4.17444555297307,5.32482489319412e-20,3.14027783739759e-18
"Solyc03g113570.1.1",2.65819408928409,1.15085363310204,9.12009969548534e-08,1.22353337493643e-06
"Solyc02g084860.1.1",2.65626393836573,0.603270251916169,2.8951339612938e-07,3.48647077197066e-06
"Solyc05g006870.2.1",2.65616566973576,5.33500920959634,6.02729989779577e-14,2.10460101910704e-12
"Solyc08g079200.1.1",2.65465715149227,3.08745222044176,3.07947904305235e-14,1.09529191824285e-12
"Solyc09g075600.1.1",2.6545924544145,1.0360379605646,0.000195353279250377,0.00107189657481055
"Solyc11g008330.1.1",2.6455240712992,1.23131465764102,2.53246714761275e-06,2.40867864151675e-05
"Solyc06g034410.2.1",2.64525117181791,0.589422429140052,0.000477544336967478,0.00232104759202774
"Solyc07g065060.1.1",2.63958747138038,4.78692251585207,4.21167563994863e-19,2.3281939965316e-17
"Solyc00g007080.2.1",2.6316458850924,4.17313911745603,4.36012963620276e-08,6.29488571328682e-07
"Solyc07g054310.1.1",2.62912879664148,9.56140719674417,2.89708792646671e-19,1.62897289512433e-17
"Solyc06g053990.1.1",2.62811493130425,6.62217739252624,2.72303241345393e-08,4.09364918722454e-07
"Solyc01g098270.1.1",2.62678507104194,-0.341246160610123,0.00235919447132039,0.00895915914030146
"Solyc02g085150.2.1",2.62468666724783,9.90005500647113,2.47620832208751e-09,4.57380798043556e-08
"Solyc10g018060.1.1",2.62163119562548,6.24181280034326,1.38839069086193e-09,2.67656057471123e-08
"Solyc09g074550.2.1",2.62142417398333,3.36270344845432,1.99135712631532e-16,8.85343485170536e-15
"Solyc12g009130.1.1",2.62133795199334,-1.05675264549753,0.000133207948819635,0.000772478148096878
"Solyc01g009900.2.1",2.61537379528495,-1.43069770099692,0.0012521942232943,0.00525935329121103
"Solyc01g104720.2.1",2.61472132526275,6.44264809779022,2.5591955755441e-15,1.01575269374667e-13
"Solyc02g078430.2.1",2.60989890513433,4.67617699814183,2.5752116571632e-07,3.14914342361306e-06
"Solyc12g099520.1.1",2.60836580262095,3.94857200692682,2.66213308036715e-09,4.88967133680567e-08
"Solyc10g048010.1.1",2.60575484967257,3.22337673469677,9.4923167556776e-09,1.57343380557803e-07
"Solyc12g042850.1.1",2.60307426321649,5.86852808290148,1.31723337114844e-08,2.12209626176379e-07
"Solyc11g073180.1.1",2.60083863820927,2.18288306347207,2.54802951267937e-12,7.18995634075983e-11
"Solyc12g062200.1.1",2.59828520922832,-0.910013610652368,0.000210741081932508,0.00114293408052333
"Solyc03g096050.2.1",2.59718858389013,3.2816792297475,1.16945524928694e-14,4.36945812278366e-13
"Solyc04g073940.2.1",2.59668742269493,4.39966091577055,1.99626257174719e-14,7.2692475648337e-13
"Solyc03g119410.1.1",2.59665963200974,3.96304565896319,1.10707089979613e-07,1.46129536894264e-06
"Solyc10g018920.1.1",2.59653804839884,4.44472451202952,1.41806191957556e-09,2.7223228867768e-08
"Solyc01g106830.2.1",2.59258221261573,5.19231679048793,7.86418039877046e-08,1.07139941771433e-06
"Solyc07g016080.2.1",2.59083421437912,3.57665292707454,2.66659594209859e-10,5.75180451468746e-09
"Solyc01g006050.2.1",2.58869874131208,2.67279501119735,1.3959914928675e-08,2.23791044511289e-07
"Solyc11g011730.1.1",2.58763478253168,1.75932871663392,0.000185996117954936,0.00102644622131445
